ID,m/z,Retention time (min),Ion mode,Metabolites,Compound ID,Super Class,Class,Sub Class,kegg,Score,Fragmentation Score,Adducts,Formula,Mass Error (ppm),C115_N,C24_N,D36_N,F20_N,F44_N,G30_N,X117_N,H11_N,H17_N,H35_N,H4_N,R114_N,H46_N,J32_N,J38_N,L28_N,L3_N,L50_N,L6_N,L9_N,L113_N,L112_N,P1_N,P21_N,R25_N,R29_N,R51_N,S15_N,S2_N,W116_N,W14_N,W18_N,W33_N,W37_N,W5_N,X13_N,X22_N,X34_N,X49_N,Y10_N,Y12_N,Y19_N,Y27_N,Y48_N,Y7_N,Y8_N,Z16_N,Z23_N,Z26_N,Z43_N,A41_T,C24_T,C115_T,W116_T,C99_T,D36_T,D65_T,F20_T,F44_T,F69_T,W105_T,J111_T,G30_T,X117_T,G80_T,H11_T,H17_T,H35_T,H4_T,R114_T,H46_T,H63_T,H78_T,H85_T,H91_T,J32_T,J38_T,L28_T,L3_T,L50_T,L52_T,Z58_T,L6_T,L68_T,Y102_T,L75_T,L9_T,L90_T,L95_T,L97_T,L60_T,M72_T,N39_T,O31_T,P1_T,P21_T,P88_T,Q93_T,R25_T,R29_T,R51_T,L64_T,R82_T,S15_T,S2_T,W59_T,J106_T,S86_T,S92_T,T42_T,T45_T,W14_T,W18_T,W33_T,W37_T,W5_T,Y57_T,L61_T,W66_T,L103_T,W73_T,X13_T,X22_T,X34_T,X49_T,L113_T,X94_T,X98_T,Y10_T,Y12_T,Y19_T,Y27_T,Y48_T,L112_T,W101_T,Y7_T,Y8_T,Y89_T,Z16_T,Z23_T,Z26_T,Z43_T,W62_T,M104_T,Z76_T,Z81_T,W108_T,Z84_T,Z87_T,Z96_T
1.32_143.0351m/z,143.035072,1.320066667,neg,Methylglyoxal,3211,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,C00546,39.7,0,2M-H,C3H4O2,0.622615763,1.22669535,1.389511387,1.362727237,1.987574395,2.730598168,0.663935632,1.77588989,0.592750396,1.136606045,1.410842287,1.01E-12,2.894252974,1.246301312,3.538913723,2.659656215,1.43070778,2.031798495,1.383713477,4.957736936,1.878895882,0.756907011,1.700628554,2.124946159,3.076793859,3.555716046,1.771473042,1.118621274,2.574440082,1.363972799,1.323130238,0.87397342,1.838383914,1.037855415,0.802357221,2.172015787,0.838644746,5.07032305,2.035872567,1.285212838,2.944002786,0.923821973,2.119987565,2.354550647,1.644919973,0.541940946,1.425744961,2.554211345,1.909527489,1.219913058,3.052175365,4.36305704,4.275302576,3.983182936,3.409252794,5.138795165,11.60890333,3.863484936,5.424432631,3.176079259,3.979353544,1.440124459,4.279510138,6.447422697,3.098796994,6.533932775,7.27634824,5.22217762,4.112304937,5.955990606,4.607409395,3.835042146,5.194447381,7.450515269,4.833279437,4.266677628,9.075745814,3.733269535,5.941935214,7.048453226,6.236340218,3.92379485,4.433804987,2.147167131,1.767962731,1.770547943,5.695650853,4.087551621,5.23855791,7.47103311,3.526111047,4.059997822,5.374701545,4.409724185,5.058089442,7.145099364,4.570474357,6.048564584,4.431663867,8.989650906,1.557269311,6.056353565,3.794158834,6.207983029,3.330905824,2.184833156,4.998762249,3.831247555,3.340235595,4.952483558,12.88210855,3.59079505,4.234196553,5.066041441,8.010107703,5.971771113,4.044939324,3.767977147,3.822731306,4.967488745,3.295431921,3.271247639,5.894292246,4.259938601,6.112555218,5.375273293,2.492662519,8.952238648,5.50066073,5.558938072,3.228838063,8.102148619,4.861539809,10.75337591,4.320688782,0.986963614,5.232745164,2.347134914,3.26262007,0.675308251,1.815543053,3.259556313,2.620483131,1.302580615,7.453029018,5.773878873,6.622658455,3.763624737,4.716865367,4.239741066,1.87470347
1.41_173.0094m/z,173.0093599,1.412733333,neg,Dehydroascorbic acid,342,Organoheterocyclic compounds,Lactones,Gamma butyrolactones,C05422,39.7,5.93,M-H,C6H6O6,1.140127688,5.263709719,3.413381943,1.63475511,14.24816576,5.832723439,5.751541996,7.685502498,2.226836704,3.716788296,5.350869293,1.01E-12,2.508794673,4.218899721,3.660271805,6.532783095,3.8333061,3.107018468,3.634900205,6.635565901,3.548192548,5.263638245,10.63600246,3.302382298,8.649277416,4.711738015,2.583404307,3.352808287,6.192382508,7.749941754,7.188966226,3.037623166,4.117833082,8.425107433,3.727645843,8.623139983,3.370200903,4.657817129,13.57363872,3.873818354,3.599308227,6.432239927,2.920267126,2.862392244,3.3506004,8.650542407,8.27163515,3.315152906,4.956364421,4.5812245,6.911668307,13.97255309,10.70619896,9.807565959,6.851787093,9.776488416,8.953346368,3.325037402,21.8646732,7.968158372,2.282369767,5.981868862,10.72957745,11.99311365,9.131794236,5.449326565,3.022272307,8.168751275,13.90425266,4.732716407,3.183644362,1.39064825,6.089867999,5.491094441,8.757437841,8.200099659,4.76979946,1.240644482,6.361266747,11.40850339,4.405294303,2.689804729,7.672911912,8.061569219,15.43192781,13.5170766,0.654980548,9.754377135,5.647112852,4.94899199,5.109375087,19.51059853,6.078752197,0.926405406,2.512742732,8.701105084,16.77219799,4.355445419,9.08442846,6.871675949,4.349761435,4.185986627,13.66779535,11.32604229,9.4616473,2.305536201,8.61577785,11.15403962,8.16330822,4.086606788,7.130737896,2.500861287,1.869112561,10.18590119,6.851995228,13.10319214,10.52575582,1.195238869,1.245339631,11.57814856,8.891141892,9.247685352,2.270068861,5.953663954,30.95291636,2.06886063,9.183580092,7.72366699,9.028030512,13.91481262,10.00864551,7.585584594,1.871945389,10.95599644,9.536328859,12.16801067,5.592406181,19.35122668,5.791324387,0.593356281,9.258456875,5.47019303,5.474665846,4.344075239,9.390605045,1.649830373,4.23856097,12.4320122,3.777392479,32.52077033,8.069758268
10.66_391.1391m/z,391.1390852,10.65598333,neg,Gibberellin A34-catabolite,LMPR0104170026,Lipids and lipid-like molecules,Prenol lipids,Isoprenoids,C11869,39.7,4.66,M+FA-H,C19H22O6,-2.18425456,3.051993998,1.988354555,1.351321486,0.01093298,1.588589265,0.482769503,9.758917287,2.979898581,0.812553982,1.457763432,37.93951169,2.650080661,3.762382051,0.72757053,5.056739397,5.770775468,3.325913951,3.530808139,4.826580076,2.333783717,4.053277672,0.580112138,4.402808137,2.642142619,1.722132375,1.343712011,2.548921152,1.615895853,1.833091888,2.675797206,3.346135463,4.732780046,1.13583951,1.096793467,1.280790195,2.242490402,1.235569431,0.702487729,2.706253027,0.558475771,3.254312098,1.791202714,1.897824107,2.099378897,0.729088768,0.967441335,3.320795615,2.572873956,2.81963941,7.666044757,0.017908009,1.01E-12,1.01E-12,0.184534008,1.01E-12,1.01E-12,1.01E-12,1.01E-12,1.01E-12,1.01E-12,1.01E-12,1.01E-12,1.01E-12,0.081014704,1.01E-12,0.078946696,0.012642688,0.072179207,0.06706325,1.01E-12,0.396606589,1.01E-12,0.012084173,0.092753214,1.01E-12,1.01E-12,0.102926689,0.331993819,1.787122138,0.676490486,1.01E-12,1.01E-12,0.088800221,0.191628692,1.01E-12,1.01E-12,1.01E-12,0.021721738,1.01E-12,1.01E-12,1.01E-12,1.01E-12,0.017764866,1.01E-12,0.025647971,1.01E-12,1.01E-12,1.01E-12,0.011564533,1.01E-12,0.013115458,1.01E-12,0.012893025,0.014185485,1.01E-12,1.01E-12,1.01E-12,1.01E-12,1.01E-12,0.110449692,1.01E-12,0.025511297,0.608694772,1.01E-12,0.048015023,0.080348306,1.01E-12,1.01E-12,1.01E-12,1.01E-12,1.01E-12,0.340145527,0.044263029,0.057156842,0.037744651,0.087243674,1.01E-12,0.530510585,1.01E-12,0.014990979,0.031038081,0.198631051,0.812444156,1.01E-12,1.01E-12,0.012087881,1.01E-12,1.01E-12,1.01E-12,1.01E-12,0.027732022,0.167783957,1.01E-12,1.01E-12,1.01E-12,1.01E-12,1.01E-12,1.01E-12,1.01E-12,1.01E-12
11.85_407.2817m/z,407.2817487,11.84695,neg,Allocholic acid,HMDB0000505,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives",C17737,39.7,7.5,M-H,C24H40O5,3.553154053,3.919782158,2.467741802,2.067669619,3.091907641,1.558022074,2.651029959,1.46178225,3.145394575,2.82516809,3.177686175,1.01E-12,2.203526295,3.210401839,3.026741804,2.396710854,2.799190787,2.812530731,1.7597978,6.9196391,1.92634029,3.487486485,2.83344391,5.776504709,3.393288738,2.505935391,3.815584273,3.912754998,0.287586579,3.18949831,3.247060295,2.795172306,2.467608211,2.386770088,1.954867044,5.614356723,2.822695163,2.116455585,2.498190053,4.565660775,4.850844966,1.951886917,0.860853954,8.38695389,3.380397622,1.549925389,5.161140166,4.615688171,1.049326288,2.862875071,1.812550466,0.835281377,3.585601305,1.81350208,2.26114716,4.835969953,4.093644929,1.923810156,3.249331281,0.657235587,3.863916567,0.96302585,0.545281427,4.934605177,0.799970724,1.972838841,2.437115852,5.19304841,5.498217415,4.472339173,1.534974142,4.854647095,3.824888471,1.124547618,3.874430114,3.379928436,0.975750015,1.383342158,5.486441446,4.789043535,5.2060714,3.997981958,2.314843012,4.044666998,2.733057317,0.549404302,8.035811602,5.6272025,2.719299687,7.710589286,1.675394262,0.915370681,1.421567219,2.717956748,2.795121102,3.088640144,4.587028795,7.195955702,1.528851647,0.80906007,1.927053975,2.285036713,1.774327336,1.511298447,1.031610306,3.226273717,2.557436042,1.877328518,2.823937239,3.353331343,9.799185731,0.641208257,1.346686021,4.073150272,1.111124409,1.521058351,1.370583727,1.704822023,4.467817891,3.004636777,1.076227639,2.457834528,0.478774398,4.916649038,6.049020999,1.700770015,5.442282804,4.501903416,2.312183418,5.181937289,1.395520704,2.014189014,145.0080361,3.890586876,0.637526231,2.158755572,2.279941482,4.347403325,6.922507754,5.033240802,5.037860828,4.908630113,2.202998405,0.880535804,1.785352083,5.71673746,5.768651347,1.781592158,2.478111975,2.29065953,5.093743309
16.49_305.2493m/z,305.249263,16.48605,neg,Dihomo-gamma-linolenic acid,HMDB0002925,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,C03242,39.7,3.84,M-H,C20H34O2,2.152190451,1.509429437,1.427403488,0.928773446,1.514990569,2.242369399,2.063487526,0.629252134,1.899735861,2.419681086,1.265425092,14168.62404,0.961493242,1.311544056,4.225498741,3.174201951,1.365979161,1.811065359,0.949976028,2.963461713,2.627889018,0.3445037,0.557664188,1.564703116,1.68781067,0.760103596,1.256439566,1.661269472,2.067253602,1.596838567,1.033713867,1.572043965,1.216063943,1.140954697,1.201018277,1.838611785,1.552434542,1.539693804,1.858529749,1.760333155,1.128625369,1.420946645,1.223439191,2.481565986,1.372599002,1.495707166,1.324910641,1.116068694,0.971813692,1.286717114,1.816400079,1.655922132,0.101428834,0.799826521,1.14670914,0.303858053,0.27316422,1.588976101,0.466788929,1.370758447,0.900293802,0.869273945,0.249288693,1.063156876,0.752930443,3.216265682,1.398856741,0.385174368,0.081924313,0.858686659,1.127849085,0.721276601,2.331484341,2.536666742,2.115165855,0.477461651,0.824394922,1.027383484,2.242400585,0.228111607,3.705196412,1.723932255,0.554643467,1.991029892,0.359595993,1.002899552,1.987622835,1.003971793,2.659283657,4.780303778,3.087240742,1.641994525,2.3064866,4.261137296,1.29756222,1.376317963,0.871886804,0.759757824,2.16797288,0.280450831,1.65227671,8.421514504,0.337545874,0.808043027,0.271481091,0.710421502,0.94667778,0.831038564,0.726564085,0.266355926,1.09545813,6.695746221,1.094874723,0.388399446,0.83487005,0.179086082,2.413628696,2.034242946,1.250273487,0.908524739,0.373514587,1.544960963,1.487614924,0.541849236,0.106379632,1.062806602,0.874384852,1.158125604,1.043107554,0.702622924,0.461173144,0.134758715,1.270208031,1.132899302,0.624049411,0.743477029,1.26634299,0.125910172,0.682723336,1.810413009,2.432333622,1.534638156,2.658977448,2.535573045,0.600319456,0.332281262,1.203365004,0.133132403,1.302881674,0.513866893,2.482745637
6.76_423.0678n,424.0750491,6.763316667,pos,Gluconasturtiin,HMDB0038423,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,C08417,39.7,13.5,"M+H, M+Na",C15H21NO9S2,4.726051072,0.050049805,442.3883691,0.040109621,0.169255345,0.062062186,0.055917006,0.495457351,0.033117094,0.028369275,0.141149943,0.100443646,0.022990432,0.105519008,2.904613036,1.01E-12,0.036538565,0.028411443,0.04947299,694.2742568,0.193753541,1.01E-12,0.028358428,553.3456627,0.010296009,0.142333221,0.017680318,0.147192437,0.036166558,0.368234445,949.6088673,0.040946451,0.0063769,18.60115923,1.01E-12,0.068519466,1.01E-12,0.035717926,0.105326489,0.019507631,0.035987025,1.01E-12,1.01E-12,0.005019159,1.01E-12,11.73774612,0.056286181,0.110487658,0.117864216,1.01E-12,0.024113915,0.151446055,50.75571854,1.01E-12,538.3297717,0.048029098,1.01E-12,0.393689114,0.096530855,0.022563448,0.140898265,1.01E-12,0.03015605,0.048907413,1.01E-12,1.01E-12,1.01E-12,0.120370585,0.015798045,0.081757981,1.01E-12,0.281747344,0.375380931,0.172787107,0.008613773,0.994123492,0.143460174,0.033798742,1.01E-12,1.01E-12,0.063767229,0.048837134,0.036473596,109.1818209,0.065003537,1.01E-12,0.0003961,0.095422998,0.529390045,0.062533336,0.024740008,1.01E-12,0.223593563,1.01E-12,0.137779511,75.1186221,1.01E-12,0.341560392,3.669377984,0.063856438,0.075374779,1.01E-12,1.01E-12,0.025823349,0.075534542,0.024569899,0.128114824,0.126000992,0.047579618,0.04292363,0.048100572,1.01E-12,0.02356716,0.433836024,1.01E-12,0.036415813,0.000239122,1.01E-12,0.076091112,1.01E-12,0.18316466,1.01E-12,1.01E-12,0.043324875,0.044974429,1.01E-12,1.01E-12,0.103902479,0.007772566,0.025158493,0.045067698,0.053165245,0.053336289,0.115326567,0.000366493,1.01E-12,0.071264033,1.01E-12,0.698279567,1.01E-12,1.01E-12,0.046934647,0.165265083,1.01E-12,0.087732274,0.000337308,1.01E-12,0.012369349,0.16165689,1.01E-12,1.01E-12
8.29_141.0671m/z,141.067097,8.286833333,neg,Acrylamide,65628,Organic acids and derivatives,Carboximidic acids and derivatives,Carboximidic acids,C01659,39.7,0,2M-H,C3H5NO,1.0267168,0.056536699,0.055344624,0.065816778,0.061879179,0.060881088,0.022830407,0.044307283,0.051113787,0.07464675,0.079361742,0.119508472,0.044473961,0.042884245,0.037377155,0.023688074,0.014322004,0.020702574,2.033211496,0.020864619,1.01E-12,0.026727001,0.061023073,0.009337794,0.031284727,0.055307115,0.060146436,3.82808759,0.045743181,0.036357626,0.043326016,0.045601452,0.039155426,0.027496494,0.007780206,0.048689617,0.735100233,4.25336808,0.055034985,0.044229729,0.550519357,0.002455725,0.005426992,0.030287185,0.010852777,0.0184734,0.023492704,5.164533532,0.047012714,0.003015143,2.294730394,0.165517659,0.071328842,0.199300549,0.186536999,0.056479666,0.058984071,0.064407339,0.072530312,0.12641145,0.070284981,0.139213391,0.114496577,0.075030162,0.178710901,0.053909735,0.076315847,0.066170738,0.051047973,0.050347641,0.266713243,0.096936951,0.075270871,0.059138549,0.063079676,0.05549953,0.076293364,0.08081851,0.065104785,0.034396931,0.099310822,0.059641093,0.173837209,0.060484323,0.053939371,0.144154717,0.082573519,0.077080912,0.05338294,0.074022108,0.06250358,0.164852921,0.066730346,0.072551391,0.058759422,0.055590274,0.074102322,0.084279171,0.039862551,0.056589465,0.052769934,0.081794097,0.175845262,0.058551331,0.097499098,0.040553805,0.211703922,0.118397744,0.049262921,0.057809658,0.304424737,0.142328487,0.062963894,0.065313812,0.058522386,0.10484309,0.042965365,0.202429135,0.239100852,0.059046339,0.166156238,0.061371842,0.136414359,0.58639082,0.061959584,0.071448788,0.21368913,0.077265712,0.04893907,0.173595856,0.066620046,0.05920182,0.055570448,0.056689582,0.20870633,0.21758788,0.031022716,0.0787935,0.100155287,0.183606169,0.072032006,0.045761742,0.152232907,0.184910711,0.156948096,0.100577028,0.086237636,0.112898149,0.057072084,0.062391013,0.076225706
8.59_175.0977m/z,175.0977116,8.59415,neg,Butyric acid,HMDB0000039,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,C00246,39.7,0,2M-H,C4H8O2,0.733013652,0.085501826,0.101971377,0.125534162,0.089936187,0.074004262,0.070620433,0.153947284,0.068335044,0.118138799,0.09935737,1.01E-12,0.087634033,0.093154626,0.089488995,0.082860976,0.090046793,0.218227249,0.093950582,0.07610844,0.060496618,0.215983524,0.068590707,0.072663521,0.151654904,0.127443105,0.094780915,0.153774649,0.105300845,0.104571645,0.100179153,0.110566655,0.074525832,0.088237084,0.100335291,0.130837614,0.082261852,0.043532048,0.055043927,0.098085597,0.123751293,0.107502074,0.058078829,0.089734164,0.069583302,0.07490156,0.085284106,0.06407315,0.104368043,0.100482147,0.03732586,0.135509572,0.119191916,0.190115409,0.139889044,0.123531385,0.131660522,0.089489363,0.140855329,0.063401314,0.116350224,0.146678777,0.105873889,0.120696205,0.158040731,0.098887348,0.090127536,0.151255905,0.113557459,0.232733149,0.198118748,0.138479484,0.098501394,0.109678934,0.090854072,0.099294652,0.111884481,0.128536576,0.112800523,0.108457924,0.053636937,0.111901877,0.188345781,0.122900483,0.176397295,0.110059519,0.144601314,0.128530641,0.105119365,0.143595514,0.086359966,0.127335064,0.101187105,0.067977818,0.108428548,0.112567072,0.106619527,0.188718383,0.097404446,0.148050727,0.094669473,0.073252891,0.145065745,0.074564131,0.105687175,0.119234894,0.195763318,0.107180002,0.118745239,0.081206832,0.084856025,0.123776485,0.096421168,0.090800498,0.123884502,0.132498131,0.135382175,0.141551508,0.199597278,0.083372961,0.104183471,0.076668835,0.128235201,0.096288066,0.086888922,0.091486495,0.164450065,0.118358643,0.091750224,0.145316836,0.102479845,0.087051937,0.109291785,0.06487637,0.182534081,0.143715811,0.120840614,0.119012427,0.145565551,0.172177944,0.110037665,0.134317494,0.087870757,0.15381002,0.180770622,0.173907064,0.339686734,0.115632901,0.07727738,0.117687288,0.143817055
1.13_325.0894m/z,325.0894382,1.130133333,pos,dCMP,HMDB0001202,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Pyrimidine deoxyribonucleotides,C00239,39.6,8.3,M+NH4,C9H14N3O7P,-4.311015554,10.27829735,3.587480259,2.706145212,2.753634159,2.849523576,5.397130267,4.880081001,5.294624108,7.834315911,3.203078176,4.654969217,5.047168393,5.141886671,2.821122864,5.957830768,6.989477233,2.922301462,7.127994699,8.418108533,5.948035737,8.798734951,6.259577184,5.444612048,4.033693198,6.829653492,1.845450905,2.708089955,8.23955139,7.134581131,9.353115793,6.161152102,8.081547783,4.721095193,7.432780854,7.311379782,6.788802345,5.812854439,8.901311017,4.028401802,5.048312139,8.70249414,4.701209767,3.562583891,3.591257702,7.143031035,7.334289783,4.762584261,4.02899172,6.380520572,7.908067993,2.949780302,3.794449219,2.870247859,2.790056352,1.890871842,3.056069511,1.47285548,2.656212518,3.795045529,2.574793643,5.835010954,2.892372186,2.740764326,5.782779324,1.654112119,3.840904922,3.029556978,4.261457452,1.367735335,2.278606289,4.831353533,1.99358062,2.880160432,2.966435108,7.888677839,3.486798617,0.629971872,2.770153398,5.329481641,1.408070018,2.566969085,4.967703582,2.594858257,4.632893805,12.79866096,3.751006369,3.915312155,4.075456086,4.938370349,5.572310158,3.835570815,2.667692031,3.390415168,2.093487827,4.417672782,11.17155004,3.83089704,8.380387123,6.356851162,6.412225213,2.853804456,5.917848713,5.425227138,2.047196699,5.309293308,3.441760445,5.348150035,5.168954418,3.537614404,2.165645612,6.684887332,2.090648965,3.239191647,1.601360004,12.50155944,9.789678357,2.906231154,1.974475932,3.697979169,2.682020854,4.599705366,3.095336151,2.600970261,6.104188874,4.584953298,4.171268382,1.469471816,7.633367182,13.90980081,9.524498555,2.433474628,1.737234564,3.610283026,3.357525081,6.558760341,2.326568605,5.880546996,5.650721365,0.162281872,6.578653013,8.305674487,2.798208132,5.438499814,2.753309048,1.491263079,2.042114449,4.462249327,2.301057991,19.33344687,3.885395966
1.20_177.9434n,176.9361547,1.196883333,neg,Pyrophosphate,3306,Homogeneous non-metal compounds,Non-metal oxoanionic compounds,Non-metal pyrophosphates,C00013,39.5,0,"M-H2O-H, M-H",H4O7P2,0.780589815,19.37478908,13.51925618,24.0441498,3.576439335,11.80758764,19.26018368,29.20298857,24.27025729,45.175298,20.08568104,1.01E-12,13.96271794,2.350881733,9.97908322,27.31215984,18.55815135,27.62542598,16.39672834,38.60667503,9.127599979,16.12374923,29.7671385,11.15824727,4.679139422,7.193192425,3.485622186,8.951315843,25.41626443,26.01386996,16.97238562,16.17735854,19.03461781,16.48241452,29.80475459,16.00804369,17.57607736,14.7030467,7.952424399,15.74093464,8.76927196,15.50842909,9.274767875,22.5842385,8.279490996,24.08184669,34.52828556,16.94068535,16.64580882,17.12911541,6.384925564,18.65342261,3.116707769,24.19870077,25.55865105,4.837298758,13.11960831,1.88864215,5.500652702,1.67067017,3.355775653,8.428061491,20.98368294,5.5315854,24.02424552,1.01E-12,10.60933056,6.153505661,14.67175064,2.235405797,20.21209998,1.01E-12,3.486617114,4.79992222,2.314249563,19.42769603,3.875520511,1.01E-12,2.305462643,21.75783449,1.01E-12,1.902453401,26.22594434,2.360095134,4.052003579,30.93329314,2.026516925,2.854958365,0.506669786,0.760367168,0.20663713,16.15587827,7.614896294,1.01E-12,0.477585135,1.870805748,4.041825923,0.746652208,3.295435657,11.11738066,0.775616258,1.01E-12,49.87655817,11.35512637,7.626354076,1.01E-12,29.67618862,6.072882764,1.121700162,2.339818005,4.217713615,0.085088327,1.01E-12,9.248540509,0.271765314,18.50886771,7.187936757,16.67369212,14.84020721,5.671997072,27.57207059,4.571318431,0.522485779,4.892370339,7.95044863,0.298999221,16.27483718,4.026516056,9.258908198,7.312768396,3.101847953,8.361119528,1.01E-12,9.052254135,20.62022853,25.72688782,0.358174063,20.10777734,1.01E-12,1.01E-12,4.408289427,0.318706194,0.065438888,13.6495075,23.48474546,2.073666237,1.01E-12,29.91087036,0.673550973,6.713449559,0.469741143
10.00_141.0923m/z,141.0922652,9.99915,neg,(3Z)-2-Propylpent-3-enoic acid,HMDB0013903,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,C16654,39.5,0,M-H,C8H14O2,1.139557875,7.998971854,12.03743104,15.26732051,6.787813242,10.78178802,7.630612319,7.653311118,5.928553522,9.040477792,8.996944328,2.844937991,10.7007048,4.459254177,6.792523965,12.09111563,10.02867655,12.92690213,11.2615427,5.730729174,4.767192124,5.483401008,8.88976939,5.523230275,7.807548244,6.142774355,11.60043164,3.783148932,8.452669188,6.702304164,8.615520266,16.38275847,8.10402135,10.60125555,5.636770231,6.301067595,4.831809238,8.94140463,6.072569673,10.12901643,14.70994266,6.534002826,4.805796779,12.58473412,4.52687469,3.440239377,5.722605716,3.437427339,9.890631507,6.292256396,16.2085031,15.52007565,34.55528025,18.16454692,24.69329168,18.95544293,19.45017495,8.902619927,28.4370801,15.92187082,11.23461112,9.120316936,14.22281742,8.777692641,13.75563342,6.719861506,11.14900552,8.415871914,4.413934223,32.02008051,15.83722323,5.435724073,7.196445043,13.74679921,15.01495828,6.273565776,25.56057345,9.279854394,9.908331396,24.69328733,26.75716522,11.12410102,76.51854751,6.127125819,19.29389214,11.80059563,10.3393674,9.326235604,10.80154091,10.38046344,5.435204164,46.67401793,19.83774999,7.581518338,12.14198548,5.697707098,8.248116509,15.28917229,16.72459548,15.84786638,8.400301792,3.216079516,7.819874963,33.84215549,10.93442701,14.91212494,22.57366889,32.05833005,7.038291038,23.63583436,28.41537399,9.269698971,10.79011792,16.34611861,8.722489198,12.29797171,6.856755516,14.68154987,20.64966097,6.381492349,20.85130307,9.203360196,17.03690361,21.98903238,32.86085788,13.93608688,13.41855711,11.2046878,14.98773403,20.42519072,26.37833625,13.48516364,7.565031792,16.71916731,24.54557998,51.34079904,10.9065487,11.44581533,10.64049718,3.929776882,3.315833505,4.147634193,8.204799976,9.370025074,11.6115819,6.562916726,22.821425,10.76057493,6.252798499,14.01423558,5.69556833
13.68_325.2396m/z,325.2395579,13.68005,neg,"Octadeca-9,11-dienoic acid",HMDB0247620,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,C04056,39.5,7.18,M+FA-H,C18H32O2,4.013570665,0.251817491,0.207483316,0.262322988,0.099757126,0.170757448,0.141017613,0.134149785,0.200349634,0.197607648,0.327129257,1.01E-12,0.109880712,0.292281941,0.235974751,0.190641608,0.234253976,0.29658322,0.147369992,0.170343311,0.143594999,0.051361873,0.254644338,0.224703946,0.217931221,0.258579744,0.075521856,0.115827683,0.142002469,0.273161511,0.109319079,0.221101593,0.204335824,0.322818167,0.200926038,0.215048319,0.245901598,0.195878908,0.136591282,0.204857039,0.352924711,0.163545809,0.134698381,0.207448651,0.256002351,0.278678862,0.213685751,0.24470661,0.210213859,0.199313815,0.147035543,0.303582195,0.328150383,0.343549278,0.273572734,0.490070805,0.578897981,0.360797489,0.211698734,0.257759213,0.230864619,0.244851124,0.225609249,0.494559527,0.234338172,0.69553154,1.164724221,0.394901885,0.676427758,0.260234601,0.24829758,0.401107206,0.301508678,0.395302371,0.262132057,0.125002233,0.387204393,0.466561338,0.356920957,0.233871871,1.057741971,0.384875641,0.297478696,0.136735307,0.612992983,0.198816653,0.220880659,0.516524837,0.820979394,0.389465895,0.285150896,0.184207226,0.217909598,1.099691828,0.209977727,0.460284097,0.353456923,0.239184958,0.306950929,0.614196139,0.223088708,0.230568844,0.207159559,0.515678106,0.344895414,1.018782498,0.239662529,0.259006417,0.171963093,0.548314369,1.281966152,0.683903092,0.545081997,0.160320916,0.525115237,0.802020931,0.205056203,0.200494598,0.061673588,0.255551272,0.160832466,0.339886556,0.401101686,0.156739077,1.281142245,0.630581793,0.218557254,0.314036094,0.422016676,0.515520419,0.509556586,0.715422845,0.214236348,0.488674386,0.19470766,0.249613212,0.486917098,0.460613507,0.419990989,0.370874659,0.205722609,0.154639131,0.573856689,0.141686613,0.170635706,0.401099858,0.614029883,0.168734455,0.305649664,0.334701053,0.295036543
